#,payment_id,customer_id,staff_id,rental_id,amount,payment_date,payment_type
13654,18445,592,1,3158,7.99,2007-02-20 19:36:45.996577,card
13655,18444,592,1,2627,0.99,2007-02-19 07:00:26.996577,card
13656,18443,592,1,1479,2.99,2007-02-15 19:42:04.996577,card
13657,18442,592,2,1423,5.99,2007-02-15 16:36:38.996577,card
13658,18441,592,2,1163,6.99,2007-02-14 21:41:12.996577,card
13659,18440,591,2,3435,4.99,2007-02-21 17:43:24.996577,card
13660,18439,591,2,3341,2.99,2007-02-21 09:05:51.996577,card
13661,18438,591,1,1418,0.99,2007-02-15 16:19:53.996577,card
13662,18437,590,1,2964,9.99,2007-02-20 06:01:55.996577,card
13663,18436,590,1,2916,6.99,2007-02-20 02:29:30.996577,card
13664,18435,590,2,2775,2.99,2007-02-19 16:42:46.996577,card
13665,18434,590,2,2352,2.99,2007-02-18 11:08:41.996577,card
13666,18433,590,2,1456,7.99,2007-02-15 18:28:37.996577,card
13667,18432,589,1,2979,2.99,2007-02-20 06:59:31.996577,card
13668,18431,589,1,2707,8.99,2007-02-19 12:25:34.996577,card
13669,18430,589,2,2652,8.99,2007-02-19 09:03:52.996577,card
13670,18429,589,2,1703,4.99,2007-02-16 11:57:10.996577,card
13671,18428,589,1,1439,4.99,2007-02-15 17:13:58.996577,card
13672,18427,588,2,2920,3.99,2007-02-20 02:41:12.996577,card
13673,18426,588,1,2453,2.99,2007-02-18 17:59:19.996577,card
13674,18425,588,2,2270,7.99,2007-02-18 04:57:27.996577,card
13675,18424,588,2,1903,6.99,2007-02-17 03:05:46.996577,card
13676,18423,588,2,1885,2.99,2007-02-17 02:04:25.996577,card
13677,18422,587,1,2329,4.99,2007-02-18 08:51:18.996577,card
13678,18421,587,1,2220,2.99,2007-02-18 01:50:02.996577,card
13679,18420,587,2,2034,4.99,2007-02-17 11:55:42.996577,card
13680,18419,587,2,1330,2.99,2007-02-15 09:57:43.996577,card
13681,18418,586,2,1540,0.99,2007-02-15 23:43:22.996577,card
13682,18417,586,1,1260,2.99,2007-02-15 05:10:51.996577,card
13683,18416,585,1,2930,3.99,2007-02-20 03:18:55.996577,card
13684,18415,585,1,2674,0.99,2007-02-19 10:16:25.996577,card
13685,18414,585,2,1346,7.99,2007-02-15 11:08:18.996577,card
13686,18413,585,1,1344,0.99,2007-02-15 10:58:07.996577,card
13687,18412,584,2,3317,6.99,2007-02-21 06:50:58.996577,card
13688,18411,584,2,1436,3.99,2007-02-15 17:04:06.996577,card
13689,18410,583,1,3424,0.99,2007-02-21 16:11:17.996577,card
13690,18409,583,2,2879,3.99,2007-02-19 23:52:36.996577,card
13691,18408,583,2,2845,5.99,2007-02-19 21:15:03.996577,card
13692,18407,583,2,2663,4.99,2007-02-19 09:22:26.996577,card
13693,18406,583,1,2429,9.99,2007-02-18 16:16:54.996577,card
13694,18405,583,1,1428,3.99,2007-02-15 16:47:56.996577,card
13695,18404,582,2,3071,0.99,2007-02-20 12:49:08.996577,card
13696,18403,582,1,2337,7.99,2007-02-18 09:43:53.996577,card
13697,18402,582,1,1719,2.99,2007-02-16 13:24:19.996577,card
13698,18401,581,1,2137,4.99,2007-02-17 19:46:54.996577,card
13699,18400,581,2,2101,2.99,2007-02-17 17:25:28.996577,card
13700,18399,581,2,1958,3.99,2007-02-17 07:20:27.996577,card
13701,18398,580,1,1469,0.99,2007-02-15 19:21:02.996577,card
13702,18397,579,1,3111,2.99,2007-02-20 16:15:13.996577,card
13703,18396,579,1,2522,3.99,2007-02-18 23:12:08.996577,card
13704,18395,579,2,2425,5.99,2007-02-18 16:06:11.996577,card
13705,18394,578,1,3305,2.99,2007-02-21 06:15:23.996577,card
13706,18393,578,2,2615,4.99,2007-02-19 05:57:39.996577,card
13707,18392,578,2,1826,6.99,2007-02-16 20:22:18.996577,card
13708,18391,577,2,3401,6.99,2007-02-21 14:21:09.996577,card
13709,18390,577,2,3286,2.99,2007-02-21 04:59:55.996577,card
13710,18389,577,2,2399,3.99,2007-02-18 14:34:40.996577,card
13711,18388,576,2,3226,6.99,2007-02-21 00:46:40.996577,card
13712,18387,576,2,2799,4.99,2007-02-19 17:43:47.996577,card
13713,18386,576,1,2651,3.99,2007-02-19 08:51:22.996577,card
13714,18385,576,2,2444,8.99,2007-02-18 17:26:38.996577,card
13715,18384,576,1,2309,0.99,2007-02-18 07:11:50.996577,card
13716,18383,576,2,1742,2.99,2007-02-16 15:06:14.996577,card
13717,18382,576,1,1366,4.99,2007-02-15 12:49:26.996577,card
13718,18381,575,2,1866,4.99,2007-02-17 00:21:45.996577,card
13719,18380,575,1,1824,2.99,2007-02-16 20:19:30.996577,card
13720,18379,575,2,1494,2.99,2007-02-15 20:22:46.996577,card
13721,18378,574,1,3220,6.99,2007-02-21 00:14:51.996577,card
13722,18377,574,1,2632,0.99,2007-02-19 07:20:13.996577,card
13723,18376,574,1,1817,0.99,2007-02-16 19:49:18.996577,card
13724,18375,574,2,1636,5.99,2007-02-16 06:57:20.996577,card
13725,18374,574,1,1559,0.99,2007-02-16 01:03:29.996577,card
13726,18373,573,1,3295,7.99,2007-02-21 05:32:43.996577,card
13727,18372,573,1,2995,1.99,2007-02-20 07:46:48.996577,card
13728,18371,573,2,2622,5.99,2007-02-19 06:39:07.996577,card
13729,18370,573,1,1613,4.99,2007-02-16 05:23:36.996577,card
13730,18369,572,1,2458,0.99,2007-02-18 18:07:31.996577,card
13731,18368,572,1,2007,0.99,2007-02-17 10:15:43.996577,card
13732,18367,572,2,1889,10.99,2007-02-17 02:33:38.996577,card
13733,18366,571,1,2977,10.99,2007-02-20 06:43:53.996577,card
13734,18365,571,1,2327,2.99,2007-02-18 08:45:06.996577,card
13735,18364,571,2,1990,4.99,2007-02-17 09:17:10.996577,card
13736,18363,571,1,1756,4.99,2007-02-16 15:50:59.996577,card
13737,18362,571,2,1400,3.99,2007-02-15 14:58:22.996577,card
13738,18361,571,1,1254,4.99,2007-02-15 04:39:42.996577,card
13739,18360,570,2,3138,2.99,2007-02-20 18:12:11.996577,card
13740,18359,570,2,2261,3.99,2007-02-18 04:14:41.996577,card
13741,18358,570,2,2031,6.99,2007-02-17 11:42:29.996577,card
13742,18357,570,2,2008,5.99,2007-02-17 10:16:31.996577,card
13743,18356,570,2,1804,2.99,2007-02-16 19:01:41.996577,card
13744,18355,570,2,1417,4.99,2007-02-15 16:14:17.996577,card
13745,18354,570,1,1259,4.99,2007-02-15 05:06:21.996577,card
13746,18353,569,2,1668,5.99,2007-02-16 08:48:18.996577,card
13747,18352,569,1,1463,6.99,2007-02-15 19:06:17.996577,card
13748,18351,568,2,3462,1.99,2007-02-21 20:21:18.996577,card
13749,18350,568,1,3227,4.99,2007-02-21 00:46:51.996577,card
13750,18349,568,2,2668,0.99,2007-02-19 09:57:13.996577,card
13751,18348,568,2,2382,4.99,2007-02-18 13:32:18.996577,card
13752,18347,568,2,1658,4.99,2007-02-16 08:35:36.996577,card
13753,18346,567,1,3010,2.99,2007-02-20 08:58:25.996577,card
13754,18345,567,2,2689,4.99,2007-02-19 11:27:19.996577,card
13755,18344,566,1,3379,4.99,2007-02-21 12:23:24.996577,card
13756,18343,566,1,2367,0.99,2007-02-18 12:28:57.996577,card
13757,18342,566,2,1982,4.99,2007-02-17 08:40:41.996577,card
13758,18341,566,1,1635,5.99,2007-02-16 06:55:22.996577,card
13759,18340,565,1,3300,5.99,2007-02-21 05:53:27.996577,card
13760,18339,565,1,2321,5.99,2007-02-18 08:11:08.996577,card
13761,18338,565,2,1460,4.99,2007-02-15 18:55:28.996577,card
13762,18337,564,2,1705,2.99,2007-02-16 12:28:08.996577,card
13763,18336,563,2,2573,0.99,2007-02-19 02:51:44.996577,card
13764,18335,563,2,1545,4.99,2007-02-15 23:59:49.996577,card
13765,18334,562,2,3242,4.99,2007-02-21 01:24:50.996577,card
13766,18333,562,1,2746,3.99,2007-02-19 14:50:06.996577,card
13767,18332,562,1,2705,4.99,2007-02-19 12:22:56.996577,card
13768,18331,562,1,1998,3.99,2007-02-17 09:53:23.996577,card
13769,18330,561,1,3427,0.99,2007-02-21 16:59:35.996577,card
13770,18329,561,1,3160,4.99,2007-02-20 19:49:17.996577,card
13771,18328,561,1,2950,4.99,2007-02-20 04:37:02.996577,card
13772,18327,561,1,2548,0.99,2007-02-19 01:14:01.996577,card
13773,18326,561,1,2357,5.99,2007-02-18 11:28:07.996577,card
13774,18325,561,1,2119,4.99,2007-02-17 19:03:08.996577,card
13775,18324,561,2,1620,4.99,2007-02-16 05:49:56.996577,card
13776,18323,561,2,1505,2.99,2007-02-15 20:41:16.996577,card
13777,18322,561,2,1193,2.99,2007-02-14 23:52:46.996577,card
13778,18321,560,2,1572,1.99,2007-02-16 01:51:48.996577,card
13779,18320,560,1,1271,4.99,2007-02-15 06:00:50.996577,card
13780,18319,559,1,3370,1.99,2007-02-21 11:55:27.996577,card
13781,18318,559,2,3046,4.99,2007-02-20 11:11:25.996577,card
13782,18317,559,1,2706,0.99,2007-02-19 12:25:17.996577,card
13783,18316,559,2,2576,4.99,2007-02-19 03:02:41.996577,card
13784,18315,558,2,3451,10.99,2007-02-21 19:39:05.996577,card
13785,18314,558,2,3016,4.99,2007-02-20 09:23:34.996577,card
13786,18313,558,2,2544,4.99,2007-02-19 00:44:43.996577,card
13787,18312,558,1,2411,1.99,2007-02-18 15:24:20.996577,card
13788,18311,558,2,1967,4.99,2007-02-17 07:48:18.996577,card
13789,18310,557,1,3050,3.99,2007-02-20 11:31:29.996577,card
13790,18309,557,2,2988,6.99,2007-02-20 07:27:34.996577,card
13791,18308,557,1,1666,0.99,2007-02-16 08:45:45.996577,card
13792,18307,556,2,3438,6.99,2007-02-21 18:00:06.996577,card
13793,18306,556,1,3093,4.99,2007-02-20 14:34:40.996577,card
13794,18305,556,2,2986,0.99,2007-02-20 07:18:54.996577,card
13795,18304,556,2,2593,5.99,2007-02-19 04:08:37.996577,card
13796,18303,556,1,2092,6.99,2007-02-17 16:40:42.996577,card
13797,18302,555,2,3232,1.99,2007-02-21 00:59:03.996577,card
13798,18301,554,1,3312,6.99,2007-02-21 06:33:58.996577,card
13799,18300,554,2,3278,2.99,2007-02-21 04:09:56.996577,card
13800,18299,554,1,2279,6.99,2007-02-18 05:06:48.996577,card
13801,18298,554,1,1959,4.99,2007-02-17 07:22:36.996577,card
13802,18297,553,2,3103,6.99,2007-02-20 15:26:45.996577,card
13803,18296,553,1,2460,8.99,2007-02-18 18:22:39.996577,card
13804,18295,553,2,1862,3.99,2007-02-16 23:57:56.996577,card
13805,18294,552,2,3397,4.99,2007-02-21 13:58:37.996577,card
13806,18293,552,2,2320,0.99,2007-02-18 07:53:16.996577,card
13807,18292,551,1,2776,3.99,2007-02-19 16:44:50.996577,card
13808,18291,551,2,2069,4.99,2007-02-17 14:48:05.996577,card
13809,18290,550,1,3272,10.99,2007-02-21 03:46:53.996577,card
13810,18289,550,2,3236,9.99,2007-02-21 01:16:09.996577,card
13811,18288,550,1,3154,2.99,2007-02-20 19:13:06.996577,card
13812,18287,550,2,1883,4.99,2007-02-17 01:47:17.996577,card
13813,18286,550,1,1863,3.99,2007-02-17 00:00:12.996577,card
13814,18285,550,1,1233,6.99,2007-02-15 02:47:03.996577,card
13815,18284,549,1,2050,2.99,2007-02-17 13:35:56.996577,card
13816,18283,548,2,2978,0.99,2007-02-20 06:53:42.996577,card
13817,18282,548,1,2280,2.99,2007-02-18 05:15:20.996577,card
13818,18281,548,1,1326,1.99,2007-02-15 09:36:05.996577,card
13819,18280,547,2,2022,8.99,2007-02-17 11:13:05.996577,card
13820,18279,546,1,2361,5.99,2007-02-18 11:47:31.996577,card
13821,18278,546,1,1787,3.99,2007-02-16 17:59:25.996577,card
13822,18277,546,2,1403,0.99,2007-02-15 15:00:25.996577,card
13823,18276,546,1,1181,1.99,2007-02-14 23:10:43.996577,card
13824,18275,545,1,2123,2.99,2007-02-17 19:16:56.996577,card
13825,18274,544,1,2395,2.99,2007-02-18 14:13:41.996577,card
13826,18273,544,1,2373,0.99,2007-02-18 13:06:23.996577,card
13827,18272,544,2,1434,10.99,2007-02-15 16:59:12.996577,card
13828,18271,544,1,1248,1.99,2007-02-15 04:02:18.996577,card
13829,18270,543,2,3467,5.99,2007-02-21 20:47:51.996577,card
13830,18269,543,1,3128,2.99,2007-02-20 17:10:13.996577,card
13831,18268,543,2,3070,4.99,2007-02-20 12:44:05.996577,card
13832,18267,543,1,2426,2.99,2007-02-18 16:09:10.996577,card
13833,18266,543,2,1720,4.99,2007-02-16 13:28:40.996577,card
13834,18265,542,2,2957,10.99,2007-02-20 05:22:13.996577,card
13835,18264,542,1,2610,4.99,2007-02-19 05:44:46.996577,card
13836,18263,541,1,2708,6.99,2007-02-19 12:27:31.996577,card
13837,18262,541,2,1986,2.99,2007-02-17 09:03:25.996577,card
13838,18261,540,1,3340,3.99,2007-02-21 09:05:49.996577,card
13839,18260,540,1,2953,3.99,2007-02-20 05:07:37.996577,card
13840,18259,540,2,2640,2.99,2007-02-19 07:54:39.996577,card
13841,18258,540,2,1290,4.99,2007-02-15 07:21:10.996577,card
13842,18257,540,2,1263,2.99,2007-02-15 05:25:05.996577,card
13843,18256,539,2,1444,4.99,2007-02-15 17:36:42.996577,card
13844,18255,539,1,1327,0.99,2007-02-15 09:40:05.996577,card
13845,18254,539,2,1282,3.99,2007-02-15 06:53:59.996577,card
13846,18253,538,2,3189,2.99,2007-02-20 21:47:59.996577,card
13847,18252,538,1,2682,4.99,2007-02-19 10:46:43.996577,card
13848,18251,538,1,1912,4.99,2007-02-17 03:46:58.996577,card
13849,18250,538,1,1314,5.99,2007-02-15 08:50:11.996577,card
13850,18249,537,2,3134,8.99,2007-02-20 17:57:35.996577,card
13851,18248,537,1,2586,8.99,2007-02-19 03:33:37.996577,card
13852,18247,537,2,2184,2.99,2007-02-17 23:39:02.996577,card
13853,18246,537,1,1445,2.99,2007-02-15 17:38:33.996577,card
13854,18245,536,2,2403,2.99,2007-02-18 15:01:48.996577,card
13855,18244,536,2,1962,2.99,2007-02-17 07:37:24.996577,card
13856,18243,536,1,1582,4.99,2007-02-16 03:00:23.996577,card
13857,18242,535,1,3228,4.99,2007-02-21 00:48:50.996577,card
13858,18241,535,1,1712,4.99,2007-02-16 12:53:35.996577,card
13859,18240,534,1,3216,4.99,2007-02-20 23:48:03.996577,card
13860,18239,534,2,3213,1.99,2007-02-20 23:33:45.996577,card
13861,18238,534,1,2436,0.99,2007-02-18 16:41:58.996577,card
13862,18237,534,1,1673,2.99,2007-02-16 09:08:43.996577,card
13863,18236,534,1,1610,4.99,2007-02-16 05:04:59.996577,card
13864,18235,533,1,2956,0.99,2007-02-20 05:15:49.996577,card
13865,18234,533,2,2770,6.99,2007-02-19 16:22:48.996577,card
13866,18233,533,1,1954,2.99,2007-02-17 07:06:21.996577,card
13867,18232,533,1,1859,0.99,2007-02-16 23:42:04.996577,card
13868,18231,533,1,1652,0.99,2007-02-16 08:00:03.996577,card
13869,18230,533,1,1421,5.99,2007-02-15 16:25:30.996577,card
13870,18229,532,2,2821,3.99,2007-02-19 18:55:18.996577,card
13871,18228,532,1,1694,4.99,2007-02-16 11:08:49.996577,card
13872,18227,531,2,2972,2.99,2007-02-20 06:26:20.996577,card
13873,18226,530,1,2158,2.99,2007-02-17 22:04:53.996577,card
13874,18225,530,1,1516,0.99,2007-02-15 21:39:36.996577,card
13875,18224,530,2,1273,1.99,2007-02-15 06:21:01.996577,card
13876,18223,529,2,3354,0.99,2007-02-21 09:58:15.996577,card
13877,18222,529,2,1686,0.99,2007-02-16 10:36:46.996577,card
13878,18221,529,1,1234,1.99,2007-02-15 02:50:18.996577,card
13879,18220,528,1,2019,4.99,2007-02-17 11:07:10.996577,card
13880,18219,528,2,1875,2.99,2007-02-17 01:13:36.996577,card
13881,18218,527,1,2539,2.99,2007-02-19 00:27:05.996577,card
13882,18217,527,2,2496,0.99,2007-02-18 20:48:37.996577,card
13883,18216,527,1,2422,0.99,2007-02-18 15:57:23.996577,card
13884,18215,527,1,1398,2.99,2007-02-15 14:57:08.996577,card
13885,18214,526,1,3339,6.99,2007-02-21 09:05:37.996577,card
13886,18213,526,2,2932,6.99,2007-02-20 03:19:45.996577,card
13887,18212,526,1,2828,2.99,2007-02-19 19:19:59.996577,card
13888,18211,526,2,2398,4.99,2007-02-18 14:25:19.996577,card
13889,18210,526,1,1981,2.99,2007-02-17 08:32:00.996577,card
13890,18209,526,2,1972,2.99,2007-02-17 07:54:15.996577,card
13891,18208,526,2,1865,7.99,2007-02-17 00:18:02.996577,card
13892,18207,526,2,1848,0.99,2007-02-16 22:35:33.996577,card
13893,18206,526,1,1255,4.99,2007-02-15 04:42:11.996577,card
13894,18205,525,2,1772,2.99,2007-02-16 16:41:20.996577,card
13895,18204,524,2,3454,2.99,2007-02-21 19:40:39.996577,card
13896,18203,524,2,1651,4.99,2007-02-16 07:53:04.996577,card
13897,18202,524,1,1306,1.99,2007-02-15 08:27:50.996577,card
13898,18201,523,2,2669,0.99,2007-02-19 09:57:18.996577,card
13899,18200,523,1,2583,7.99,2007-02-19 03:30:06.996577,card
13900,18199,523,1,2447,8.99,2007-02-18 17:39:21.996577,card
13901,18198,523,2,1729,6.99,2007-02-16 13:58:13.996577,card
13902,18197,522,2,3191,0.99,2007-02-20 22:15:05.996577,card
13903,18196,522,1,3188,2.99,2007-02-20 21:38:53.996577,card
13904,18195,522,2,3102,8.99,2007-02-20 15:24:21.996577,card
13905,18194,522,1,1289,3.99,2007-02-15 07:12:35.996577,card
13906,18193,521,2,2053,0.99,2007-02-17 13:48:00.996577,card
13907,18192,521,1,1761,0.99,2007-02-16 16:18:23.996577,card
13908,18191,520,1,2772,4.99,2007-02-19 16:27:53.996577,card
13909,18190,520,2,2174,6.99,2007-02-17 22:37:27.996577,card
13910,18189,520,1,1411,0.99,2007-02-15 15:34:02.996577,card
13911,18188,519,2,2997,5.99,2007-02-20 07:52:11.996577,card
13912,18187,519,2,2505,8.99,2007-02-18 21:56:53.996577,card
13913,18186,519,1,1941,2.99,2007-02-17 06:11:11.996577,card
13914,18185,518,2,3311,0.99,2007-02-21 06:33:53.996577,card
13915,18184,518,2,1552,5.99,2007-02-16 00:30:03.996577,card
13916,18183,517,1,3113,0.99,2007-02-20 16:25:06.996577,card
13917,18182,517,2,2534,2.99,2007-02-19 00:07:05.996577,card
13918,18181,517,1,1850,4.99,2007-02-16 23:00:01.996577,card
13919,18180,517,1,1809,8.99,2007-02-16 19:28:46.996577,card
13920,18179,517,2,1653,4.99,2007-02-16 08:03:11.996577,card
13921,18178,516,1,3431,2.99,2007-02-21 17:15:14.996577,card
13922,18177,516,2,3068,0.99,2007-02-20 12:30:48.996577,card
13923,18176,516,1,2017,0.99,2007-02-17 11:01:56.996577,card
13924,18175,516,1,1718,10.99,2007-02-16 13:20:28.996577,card
13925,18174,516,1,1200,1.99,2007-02-15 00:28:17.996577,card
13926,18173,516,2,1159,4.99,2007-02-14 21:23:39.996577,card
13927,18172,515,2,3063,3.99,2007-02-20 12:20:29.996577,card
13928,18171,515,2,2513,0.99,2007-02-18 22:21:41.996577,card
13929,18170,515,2,2484,4.99,2007-02-18 19:53:49.996577,card
13930,18169,515,2,2003,4.99,2007-02-17 10:09:01.996577,card
13931,18168,515,2,1531,5.99,2007-02-15 23:09:00.996577,card
13932,18167,515,1,1244,4.99,2007-02-15 03:37:06.996577,card
13933,18166,514,1,3385,0.99,2007-02-21 12:45:14.996577,card
13934,18165,514,2,3084,2.99,2007-02-20 14:03:50.996577,card
13935,18164,514,1,2789,0.99,2007-02-19 17:16:47.996577,card
13936,18163,514,2,2362,0.99,2007-02-18 11:59:41.996577,card
13937,18162,514,1,2002,3.99,2007-02-17 10:08:24.996577,card
13938,18161,514,2,1692,4.99,2007-02-16 10:58:45.996577,card
13939,18160,513,2,2737,1.99,2007-02-19 14:16:59.996577,card
13940,18159,513,2,2290,7.99,2007-02-18 06:03:03.996577,card
13941,18158,513,1,1607,2.99,2007-02-16 04:54:01.996577,card
13942,18157,512,1,2364,2.99,2007-02-18 12:05:58.996577,card
13943,18156,512,2,2029,4.99,2007-02-17 11:39:25.996577,card
13944,18155,512,1,1176,6.99,2007-02-14 22:57:03.996577,card
13945,18154,511,2,3366,4.99,2007-02-21 11:32:03.996577,card
13946,18153,511,2,2966,10.99,2007-02-20 06:07:59.996577,card
13947,18152,511,1,1508,2.99,2007-02-15 21:01:50.996577,card
13948,18151,511,2,1281,2.99,2007-02-15 06:50:05.996577,card
13949,18150,510,2,3465,5.99,2007-02-21 20:38:27.996577,card
13950,18149,510,2,3352,8.99,2007-02-21 09:54:55.996577,card
13951,18148,510,2,2817,0.99,2007-02-19 18:33:48.996577,card
13952,18147,510,2,2806,0.99,2007-02-19 17:59:14.996577,card
13953,18146,510,1,2729,8.99,2007-02-19 13:34:41.996577,card
13954,18145,510,2,1925,0.99,2007-02-17 04:45:13.996577,card
13955,18144,510,2,1757,0.99,2007-02-16 16:00:50.996577,card
13956,18143,510,2,1435,5.99,2007-02-15 17:00:56.996577,card
13957,18142,509,2,2919,4.99,2007-02-20 02:38:42.996577,card
13958,18141,509,1,1267,2.99,2007-02-15 05:49:47.996577,card
13959,18140,508,2,1661,4.99,2007-02-16 08:41:23.996577,card
13960,18139,507,2,2283,4.99,2007-02-18 05:24:32.996577,card
13961,18138,507,1,2143,4.99,2007-02-17 20:26:39.996577,card
13962,18137,507,2,1307,4.99,2007-02-15 08:34:41.996577,card
13963,18136,506,2,2824,6.99,2007-02-19 19:00:11.996577,card
13964,18135,506,1,2755,9.99,2007-02-19 15:24:57.996577,card
13965,18134,506,2,1565,0.99,2007-02-16 01:41:35.996577,card
13966,18133,506,1,1467,2.99,2007-02-15 19:15:36.996577,card
13967,18132,506,1,1446,6.99,2007-02-15 17:42:11.996577,card
13968,18131,505,1,3137,5.99,2007-02-20 18:09:54.996577,card
13969,18130,505,1,2773,7.99,2007-02-19 16:32:44.996577,card
13970,18129,505,2,1886,4.99,2007-02-17 02:04:28.996577,card
13971,18128,505,2,1799,5.99,2007-02-16 18:45:46.996577,card
13972,18127,504,1,2938,6.99,2007-02-20 03:45:48.996577,card
13973,18126,504,1,2720,1.99,2007-02-19 13:20:21.996577,card
13974,18125,503,2,3430,0.99,2007-02-21 17:14:34.996577,card
13975,18124,503,1,2225,2.99,2007-02-18 02:04:06.996577,card
13976,18123,503,2,2108,4.99,2007-02-17 18:03:52.996577,card
13977,18122,502,1,2911,0.99,2007-02-20 02:01:03.996577,card
13978,18121,502,2,2420,0.99,2007-02-18 15:50:54.996577,card
13979,18120,502,2,1696,7.99,2007-02-16 11:18:27.996577,card
13980,18119,501,1,3412,7.99,2007-02-21 15:12:57.996577,card
13981,18118,501,2,3222,5.99,2007-02-21 00:18:55.996577,card
13982,18117,500,1,2996,2.99,2007-02-20 07:48:55.996577,card
13983,18116,500,2,2526,6.99,2007-02-18 23:31:33.996577,card
13984,18115,500,2,2189,3.99,2007-02-17 23:48:52.996577,card
13985,18114,500,2,1388,5.99,2007-02-15 14:17:07.996577,card
13986,18113,500,1,1375,5.99,2007-02-15 13:23:22.996577,card
13987,18112,499,2,3241,1.99,2007-02-21 01:22:58.996577,card
13988,18111,499,2,1830,4.99,2007-02-16 20:47:09.996577,card
13989,18110,499,2,1526,4.99,2007-02-15 22:56:17.996577,card
13990,18109,499,1,1355,2.99,2007-02-15 11:42:25.996577,card
13991,18108,498,2,3360,0.99,2007-02-21 10:41:07.996577,card
13992,18107,498,1,3098,0.99,2007-02-20 15:05:27.996577,card
13993,18106,498,1,2449,4.99,2007-02-18 17:47:02.996577,card
13994,18105,498,1,2344,2.99,2007-02-18 10:30:13.996577,card
13995,18104,498,1,1782,2.99,2007-02-16 17:49:38.996577,card
13996,18103,498,1,1253,6.99,2007-02-15 04:34:59.996577,card
13997,18102,497,2,2818,4.99,2007-02-19 18:34:18.996577,card
13998,18101,497,1,2406,2.99,2007-02-18 15:08:03.996577,card
13999,18100,497,1,2298,5.99,2007-02-18 06:46:55.996577,card
14000,18099,497,2,2180,8.99,2007-02-17 23:16:09.996577,card
14001,18098,496,1,2567,2.99,2007-02-19 02:33:12.996577,card
14002,18097,495,1,3129,3.99,2007-02-20 17:26:14.996577,card
14003,18096,495,1,2549,7.99,2007-02-19 01:15:05.996577,card
14004,18095,495,1,2349,4.99,2007-02-18 10:53:40.996577,card
14005,18094,495,2,2074,2.99,2007-02-17 15:08:29.996577,card
14006,18093,494,1,1683,2.99,2007-02-16 10:23:21.996577,card
14007,18092,493,1,2864,2.99,2007-02-19 22:29:18.996577,card
14008,18091,493,1,2579,0.99,2007-02-19 03:09:10.996577,card
14009,18090,493,1,2365,4.99,2007-02-18 12:14:00.996577,card
14010,18089,493,2,2109,3.99,2007-02-17 18:10:08.996577,card
14011,18088,492,1,3298,9.99,2007-02-21 05:38:10.996577,card
14012,18087,492,2,1956,4.99,2007-02-17 07:11:58.996577,card
14013,18086,492,2,1855,4.99,2007-02-16 23:23:24.996577,card
14014,18085,492,2,1691,1.99,2007-02-16 10:52:54.996577,card
14015,18084,491,1,3440,3.99,2007-02-21 18:26:44.996577,card
14016,18083,491,2,3031,4.99,2007-02-20 10:21:15.996577,card
14017,18082,491,2,2391,4.99,2007-02-18 14:01:56.996577,card
14018,18081,491,1,2259,4.99,2007-02-18 04:06:11.996577,card
14019,18080,491,2,2026,4.99,2007-02-17 11:34:04.996577,card
14020,18079,491,1,1371,4.99,2007-02-15 13:06:41.996577,card
14021,18078,491,2,1198,2.99,2007-02-15 00:17:24.996577,card
14022,18077,490,1,1665,3.99,2007-02-16 08:44:28.996577,card
14023,18076,489,1,2802,4.99,2007-02-19 17:46:43.996577,card
14024,18075,489,1,2370,7.99,2007-02-18 12:58:20.996577,card
14025,18074,489,1,2201,0.99,2007-02-18 00:36:53.996577,card
14026,18073,489,2,1614,3.99,2007-02-16 05:26:28.996577,card
14027,18072,488,2,1704,5.99,2007-02-16 12:14:22.996577,card
14028,18071,488,2,1655,3.99,2007-02-16 08:20:05.996577,card
14029,18070,487,2,3100,3.99,2007-02-20 15:16:23.996577,card
14030,18069,486,2,2797,2.99,2007-02-19 17:32:58.996577,card
14031,18068,486,2,2566,2.99,2007-02-19 02:14:05.996577,card
14032,18067,486,1,2102,5.99,2007-02-17 17:33:48.996577,card
14033,18066,486,1,2036,4.99,2007-02-17 12:15:18.996577,card
14034,18065,485,1,1721,8.99,2007-02-16 13:30:02.996577,card
14035,18064,485,2,1684,2.99,2007-02-16 10:26:00.996577,card
14036,18063,484,1,2044,5.99,2007-02-17 13:06:23.996577,card
14037,18062,484,1,2015,4.99,2007-02-17 10:44:55.996577,card
14038,18061,484,2,1643,3.99,2007-02-16 07:24:01.996577,card
14039,18060,484,1,1351,3.99,2007-02-15 11:19:29.996577,card
14040,18059,483,1,3380,8.99,2007-02-21 12:27:12.996577,card
14041,18058,483,2,2867,0.99,2007-02-19 22:37:04.996577,card
14042,18057,483,1,2855,4.99,2007-02-19 21:40:15.996577,card
14043,18056,482,2,3255,0.99,2007-02-21 02:08:18.996577,card
14044,18055,482,2,3048,2.99,2007-02-20 11:18:21.996577,card
14045,18054,481,2,3293,0.99,2007-02-21 05:27:59.996577,card
14046,18053,481,2,3285,4.99,2007-02-21 04:58:39.996577,card
14047,18052,481,2,2296,4.99,2007-02-18 06:39:08.996577,card
14048,18051,481,2,1168,2.99,2007-02-14 22:03:35.996577,card
14049,18050,480,1,1733,0.99,2007-02-16 14:05:33.996577,card
14050,18049,480,1,1353,0.99,2007-02-15 11:42:02.996577,card
14051,18048,479,2,2764,6.99,2007-02-19 15:55:51.996577,card
14052,18047,479,2,2376,2.99,2007-02-18 13:23:56.996577,card
